wconfid,pctid,x,y,z
0,90,0.754,-0.035,-0.207
0,90,1.047,0.207,-0.047
0,90,0.988,-0.109,0.051
0,90,0.895,0.066,-0.266
0,90,0.957,0.16,-0.125
0,90,1.246,-0.164,-0.184
0,90,1.02,0.172,-0.18
0,90,0.883,-0.031,0.008
0,90,1.227,-0.031,-0.293
0,90,1.086,0.078,-0.078
0,90,0.77,0.051,0.023
0,90,0.887,0.023,-0.281
0,90,1.012,0.207,-0.086
0,90,1.094,-0.176,-0.004
0,90,0.824,0.051,-0.289
0,90,1.051,0.09,-0.051
0,90,1.145,-0.094,-0.121
0,90,0.883,0.141,-0.223
0,90,1.086,-0.039,-0.098
0,90,0.898,-0.023,-0.176
0,90,0.938,0.187,-0.168
0,90,1.125,-0.145,-0.082
0,90,0.891,0.086,-0.215
0,90,0.984,0.156,-0.129
0,90,1.059,-0.195,-0.172
0,90,0.996,0.109,-0.199
0,90,0.855,-0.023,0
0,90,0.969,-0.074,-0.293
0,90,1.082,0.168,-0.102
0,90,0.797,0.008,0.109
0,90,0.879,0,-0.281
0,90,0.902,0.172,-0.09
0,90,1.285,-0.152,-0.145
0,90,0.836,0.027,-0.25
0,90,0.961,0.129,-0.082
0,90,1.199,-0.238,-0.223
0,90,0.895,0.168,-0.156
0,90,0.82,-0.031,-0.078
0,90,1.203,-0.09,-0.293
0,90,0.941,0.18,-0.102
0,90,0.789,-0.16,-0.07
0,90,0.969,-0.059,-0.277
0,90,0.961,0.156,-0.129
0,90,1.043,-0.176,-0.219
0,90,1.023,0.133,-0.199
0,90,0.836,-0.016,0.031
0,90,0.941,0,-0.301
0,90,1.043,0.148,-0.094
0,90,1.035,-0.023,0.141
0,90,0.848,0.012,-0.262
0,90,0.91,0.195,-0.121
0,90,1.281,-0.141,-0.027
0,90,0.84,0.07,-0.238
0,90,1.016,0.117,-0.086
0,90,1.191,-0.223,-0.148
0,90,0.895,0.164,-0.164
0,90,0.984,-0.039,-0.078
0,90,1.176,-0.094,-0.18
0,90,0.941,0.176,-0.109
0,90,1.066,-0.172,-0.063
0,90,1.008,-0.051,-0.297
0,90,0.945,0.121,-0.117
0,90,1.215,-0.238,-0.199
0,90,1.035,0.129,-0.215
0,90,0.813,0.016,0.07
0,90,0.898,-0.078,-0.219
0,90,1.055,0.16,-0.125
0,90,1.059,-0.035,0.113
0,90,0.809,-0.027,-0.266
0,90,0.965,0.156,-0.012
0,90,1.211,-0.145,0.059
0,90,0.848,0.039,-0.238
0,90,1,0.113,-0.105
0,90,1.234,-0.121,-0.176
0,90,0.957,0.168,-0.164
0,90,0.949,-0.023,-0.059
0,90,1.191,-0.031,-0.199
0,90,0.941,0.141,-0.102
0,90,0.98,-0.152,-0.016
0,90,1.051,0.055,-0.215
0,90,1.02,0.184,0.008
0,90,0.695,-0.187,0.059
0,90,1.004,0.09,-0.309
0,90,1.07,0.031,0.125
0,90,1.059,-0.117,-0.133
0,90,0.844,0.152,-0.18
0,90,1.156,-0.004,-0.09
0,90,1.109,-0.043,-0.172
0,90,0.918,0.16,-0.133
0,90,1.191,-0.137,-0.102
0,90,0.965,0.066,-0.219
0,90,0.984,0.098,-0.063
0,90,1.094,-0.227,-0.184
0,90,1.125,0.148,-0.184
0,90,0.789,0.004,-0.02
0,90,1,-0.023,-0.254
0,90,1.047,0.137,-0.082
0,90,0.953,-0.039,0.113
0,90,0.891,-0.039,-0.297
0,90,1.086,0.145,0.008
0,90,1.121,-0.156,-0.023
0,90,0.848,0.047,-0.246
0,90,1.047,0.074,-0.078
0,90,1.137,-0.156,-0.137
0,90,0.898,0.148,-0.223
0,90,1.039,0.016,-0.086
0,90,1.215,-0.078,-0.262
0,90,0.977,0.18,-0.109
0,90,0.773,-0.066,0.078
0,90,1.172,-0.031,-0.379
0,90,1.074,0.156,-0.012
0,90,0.734,-0.164,-0.137
0,90,1.121,0.141,-0.32
0,90,0.809,0.047,0.238
0,90,0.758,-0.074,-0.129
0,90,0.977,0.113,-0.25
0,90,1.258,-0.09,-0.02
0,90,0.797,0.004,-0.242
0,90,0.883,0.113,-0.125
0,90,1.246,-0.195,-0.145
0,90,0.852,0.074,-0.242
0,90,0.977,0.125,-0.113
0,90,1.152,-0.211,-0.203
0,90,0.957,0.184,-0.164
0,90,0.754,0.035,-0.051
0,90,1.055,-0.027,-0.254
0,90,1.031,0.086,-0.078
0,90,0.742,0.008,0.102
0,90,0.762,-0.066,-0.312
0,90,1.012,0.152,-0.086
0,90,1.082,-0.172,0.008
0,90,0.887,0.105,-0.242
0,90,0.938,0.133,-0.043
0,90,1.238,-0.172,-0.207
0,90,0.875,0.09,-0.168
0,90,0.836,-0.035,-0.082
0,90,1.199,-0.07,-0.262
0,90,0.902,0.129,-0.125
0,90,0.793,-0.055,-0.051
0,90,1.055,0.016,-0.277
0,90,1.023,0.203,-0.02
0,90,0.695,-0.234,-0.125
0,90,1.121,0.117,-0.324
0,90,0.797,-0.035,0.234
0,90,0.902,-0.043,-0.211
0,90,1.055,0.191,-0.258
0,90,1.09,-0.074,0.094
0,90,0.781,-0.043,-0.238
0,90,0.934,0.129,-0.027
0,90,1.242,-0.121,-0.102
0,90,0.859,0.063,-0.27
0,90,0.98,0.148,0.004
0,90,1.125,-0.176,-0.18
0,90,1.004,0.113,-0.184
0,90,0.879,-0.012,0
0,90,0.969,-0.102,-0.285
0,90,1.102,0.145,-0.09
0,90,0.754,0.027,0.102
0,90,0.863,0.016,-0.254
0,90,0.918,0.191,-0.094
0,90,1.289,-0.145,-0.152
0,90,0.832,0.074,-0.246
0,90,0.977,0.105,-0.09
0,90,1.172,-0.219,-0.168
0,90,0.93,0.164,-0.168
0,90,0.91,-0.035,-0.074
0,90,1.203,-0.082,-0.281
0,90,0.953,0.16,-0.105
0,90,0.766,-0.156,-0.016
0,90,1.07,-0.051,-0.34
0,90,0.957,0.145,-0.086
0,90,0.855,-0.246,-0.219
0,90,1.074,0.113,-0.262
0,90,0.781,0.004,0.168
0,90,0.809,-0.082,-0.187
0,90,1.008,0.102,-0.195
0,90,1.141,-0.063,0.035
0,90,0.758,-0.031,-0.184
0,90,0.926,0.16,-0.074
0,90,1.309,-0.18,-0.156
0,90,0.855,0.109,-0.242
0,90,0.949,0.117,-0.063
0,90,1.27,-0.164,-0.137
0,90,0.895,0.148,-0.156
0,90,1.02,0.012,-0.082
0,90,1.109,-0.066,-0.285
0,90,1.016,0.105,-0.066
0,90,0.785,-0.012,0.078
0,90,1.004,-0.027,-0.387
0,90,1.07,0.203,0.027
0,90,0.965,-0.172,0.051
0,90,0.859,0.09,-0.27
0,90,0.93,0.066,-0.02
0,90,1.258,-0.184,-0.109
0,90,0.855,0.125,-0.172
0,90,1.078,-0.078,-0.09
0,90,1.125,-0.086,-0.254
0,90,0.914,0.141,-0.141
0,90,0.836,-0.129,-0.078
0,90,0.977,0,-0.258
0,90,1.012,0.164,-0.035
0,90,1.059,-0.199,-0.152
0,90,1.125,0.164,-0.305
0,90,0.773,-0.063,0.234
0,90,0.922,-0.066,-0.227
0,90,1.086,0.176,-0.129
0,90,1.09,-0.031,0.113
0,90,0.781,-0.039,-0.258
0,90,0.934,0.191,-0.02
0,90,1.219,-0.141,-0.09
0,90,0.902,0.086,-0.277
0,90,0.984,0.031,0.027
0,90,1.117,-0.152,-0.191
0,90,1.012,0.129,-0.18
0,90,0.879,-0.035,-0.012
0,90,1.207,-0.039,-0.234
0,90,0.914,0.094,-0.074
0,90,0.852,-0.098,0.031
0,90,1.121,0.004,-0.352
0,90,1.082,0.148,-0.012
0,90,0.801,-0.133,0.059
0,90,0.957,0.105,-0.293
0,90,0.984,0.055,0.055
0,90,1.184,-0.109,-0.16
0,90,0.902,0.199,-0.168
0,90,0.984,0.012,-0.063
0,90,1.105,-0.078,-0.285
0,90,0.984,0.09,-0.07
0,90,0.727,0.02,0.094
0,90,0.934,-0.082,-0.336
0,90,1.016,0.16,0.016
0,90,1.266,-0.191,0.023
0,90,0.859,0.039,-0.211
0,90,0.938,0.172,-0.121
0,90,1.246,-0.168,-0.215
0,90,1.055,0.195,-0.219
0,90,0.793,-0.039,0.07
0,90,1.145,-0.043,-0.281
0,90,1.082,0.137,-0.078
0,90,0.828,0.043,0.141
0,90,0.809,-0.078,-0.223
0,90,0.977,0.133,-0.039
0,90,1.273,-0.168,0.059
0,90,0.867,0.031,-0.207
0,90,0.977,0.063,-0.113
0,90,1.234,-0.184,-0.191
0,90,0.992,0.117,-0.184
0,90,0.891,0.043,-0.016
0,90,1.238,-0.063,-0.285
0,90,1.051,0.105,-0.078
0,90,0.746,-0.004,0.105
0,90,1.109,-0.016,-0.387
0,90,1.113,0.207,0.008
0,90,1.137,-0.117,0.063
0,90,0.887,0.109,-0.242
0,90,1.023,0.172,-0.078
0,90,1.223,-0.141,-0.16
0,90,0.906,0.16,-0.16
0,90,0.969,-0.012,-0.07
0,90,1.195,-0.07,-0.199
0,90,0.898,0.098,-0.105
0,90,1.012,-0.176,-0.035
0,90,1.074,0.02,-0.23
0,90,1.051,0.191,0.004
0,90,0.727,-0.137,0.035
0,90,1.055,0.117,-0.297
0,90,1.043,0.051,0.113
0,90,1.234,-0.078,-0.117
0,90,0.859,0.152,-0.168
0,90,1.133,-0.047,-0.086
0,90,1.098,-0.004,-0.168
0,90,0.922,0.184,-0.141
0,90,1.148,-0.152,-0.102
0,90,0.961,-0.031,-0.203
0,90,0.934,0.141,-0.121
0,90,1.223,-0.207,-0.195
0,90,0.98,0.094,-0.176
0,90,0.816,-0.008,0.023
0,90,1.195,-0.023,-0.285
0,90,1.07,0.109,-0.094
0,90,0.793,0.012,0.125
0,90,0.875,0.016,-0.281
0,90,1.016,0.176,-0.109
0,90,1.184,-0.148,-0.059
0,90,0.809,0.02,-0.238
0,90,0.992,0.109,-0.098
0,90,1.219,-0.117,-0.164
0,90,0.945,0.184,-0.199
0,90,0.961,-0.02,-0.059
0,90,0.973,-0.023,-0.199
0,90,0.949,0.16,-0.102
0,90,0.961,-0.141,-0.012
0,90,0.93,0.047,-0.203
0,90,1.004,0.18,-0.086
0,90,0.875,-0.156,-0.09
0,90,1.078,0.098,-0.266
0,90,0.852,-0.02,0.145
0,90,0.813,-0.125,-0.18
0,90,1.141,0.145,-0.16
0,90,1.137,0.004,0.133
0,90,0.879,0.023,-0.176
0,90,0.93,0.148,-0.125
0,90,1.121,-0.137,-0.066
0,90,0.84,0.031,-0.211
0,90,0.992,0.109,-0.113
0,90,0.992,-0.234,-0.148
0,90,1.031,0.184,-0.211
0,90,0.809,-0.023,0.051
0,90,0.938,-0.035,-0.227
0,90,1.09,0.129,-0.113
0,90,1.055,0.051,0.133
0,90,0.789,-0.078,-0.238
0,90,0.965,0.199,-0.129
0,90,1.238,-0.148,-0.094
0,90,0.871,0.055,-0.277
0,90,1.004,0.059,-0.109
0,90,1.223,-0.184,-0.176
0,90,0.961,0.164,-0.187
0,90,0.895,0.043,-0.035
0,90,1.238,-0.066,-0.297
0,90,0.941,0.152,-0.086
0,90,0.75,-0.012,0.012
0,90,1.141,-0.016,-0.387
0,90,1.043,0.195,-0.004
0,90,0.75,-0.215,-0.059
0,90,1.086,0.105,-0.324
0,90,0.902,0.051,0.23
0,90,0.824,-0.09,-0.098
0,90,0.883,0.133,-0.258
0,95,0.867,0.074,-0.066
0,95,0.898,-0.027,-0.117
0,95,1.07,0.039,-0.277
0,95,1.18,-0.027,-0.09
0,95,0.934,-0.012,-0.07
0,95,0.934,0.09,-0.105
0,95,0.73,0.02,-0.059
0,95,1.062,0,-0.215
0,95,1.039,0.078,-0.27
0,95,1.266,-0.113,-0.254
0,95,0.938,-0.074,-0.117
0,95,0.863,0.039,-0.07
0,95,0.813,-0.07,-0.047
0,95,1.187,0.004,-0.336
0,95,1.156,0.035,-0.066
0,95,0.977,-0.035,0
0,95,0.805,-0.039,-0.102
0,95,0.91,0.027,-0.074
0,95,1.156,-0.094,-0.32
0,95,1.016,0.063,-0.133
0,95,0.797,0,0.105
0,95,0.883,-0.02,-0.023
0,95,0.887,0.129,-0.195
0,95,1.059,-0.031,-0.18
0,95,0.953,-0.074,-0.141
0,95,0.887,0.098,-0.059
0,95,0.906,-0.043,0.074
0,95,1.227,0.02,-0.363
0,95,1.156,0.055,-0.055
0,95,1.113,-0.047,0.066
0,95,0.82,0.078,-0.094
0,95,0.898,0.043,-0.063
0,95,1.164,-0.125,-0.332
0,95,1.039,0.129,-0.105
0,95,0.656,0.016,0.23
0,95,0.797,-0.012,-0.078
0,95,1.121,0.117,-0.285
0,95,1.316,-0.098,0
0,95,0.793,-0.055,-0.078
0,95,0.961,0.113,-0.141
0,95,1.137,-0.16,-0.25
0,95,0.805,0.023,-0.117
0,95,0.848,0.063,-0.043
0,95,0.945,-0.141,-0.328
0,95,1.031,0.152,-0.227
0,95,0.648,-0.004,0.223
0,95,1.121,0.012,-0.344
0,95,1.062,0.105,-0.211
0,95,1.105,-0.082,-0.066
0,95,0.961,0,-0.273
0,95,0.914,0.117,-0.117
0,95,1.199,-0.168,0
0,95,0.809,0.078,-0.117
0,95,0.898,0.082,-0.086
0,95,1.102,-0.129,-0.285
0,95,0.922,0.133,-0.141
0,95,0.824,-0.008,0.059
0,95,1.238,-0.008,-0.355
0,95,1.039,0.133,-0.063
0,95,0.797,-0.023,0.129
0,95,1.25,-0.012,-0.414
0,95,1.051,0.117,0.047
0,95,0.789,-0.094,0.094
0,95,0.977,0.105,-0.293
0,95,1.219,-0.031,0
0,95,1.035,-0.035,-0.047
0,95,0.93,0.156,-0.203
0,95,1.262,-0.125,-0.129
0,95,0.684,0.004,-0.258
0,95,0.91,0.129,-0.141
0,95,1.227,-0.184,-0.148
0,95,0.816,0.109,-0.27
0,95,1.078,0.063,0.004
0,95,1.246,-0.133,-0.273
0,95,0.801,0.207,-0.125
0,95,1.352,-0.105,-0.133
0,95,0.863,-0.07,-0.105
0,95,0.938,0.137,-0.152
0,95,1.281,-0.152,-0.055
0,95,0.82,0.133,-0.199
0,95,1.203,0.012,-0.023
0,95,0.902,-0.074,-0.086
0,95,0.828,0.187,-0.168
0,95,1.297,-0.129,-0.148
0,95,0.691,-0.027,-0.238
0,95,1.113,0.137,-0.094
0,95,0.809,-0.125,0.094
0,95,0.996,0.133,-0.305
0,95,1.191,0.016,0.098
0,95,1.215,-0.105,-0.086
0,95,0.836,0.187,-0.172
0,95,1.262,-0.141,-0.125
0,95,0.668,-0.07,-0.094
0,95,1.168,0.164,-0.074
0,95,0.734,-0.125,0.113
0,95,0.848,0.137,-0.328
0,95,1.219,0.004,0.027
0,95,1.102,-0.07,-0.152
0,95,0.934,0.129,-0.238
0,95,1.344,-0.129,0.016
0,95,0.688,-0.066,-0.063
0,95,1.094,0.152,-0.109
0,95,1.176,-0.129,0.113
0,95,0.82,0.125,-0.215
0,95,1.203,0.039,-0.004
0,95,0.801,-0.07,-0.063
0,95,0.914,0.148,-0.246
0,95,1.105,-0.105,0.012
0,95,0.785,-0.027,-0.219
0,95,1.09,0.164,-0.008
0,95,0.781,-0.152,0.113
0,95,1.031,0.109,-0.324
0,95,0.934,-0.035,0.195
0,95,0.758,-0.016,-0.191
0,95,1.129,0.16,-0.211
0,95,0.758,0.016,0.184
0,95,0.898,-0.016,-0.297
0,95,1.16,0.145,0.035
0,95,1.012,-0.145,0.023
0,95,0.875,0.121,-0.285
0,95,1.094,0.004,0.117
0,95,0.871,-0.066,-0.07
0,95,0.883,0.152,-0.25
0,95,1.086,-0.129,0.027
0,95,0.777,-0.02,-0.238
0,95,1.121,0.164,-0.008
0,95,0.738,-0.129,0.109
0,95,1.094,0.117,-0.34
0,95,0.813,-0.063,0.258
0,95,0.738,-0.031,-0.301
0,95,1.16,0.148,-0.145
0,95,0.75,0.008,0.152
0,95,1.121,-0.023,-0.395
0,95,1.125,0.199,0.035
0,95,0.75,-0.129,0.125
0,95,1.105,0.133,-0.332
0,95,0.809,-0.016,0.277
0,95,0.742,-0.027,-0.312
0,95,1.152,0.137,-0.121
0,95,0.766,-0.027,0.129
0,95,1.172,-0.043,-0.375
0,95,0.973,0.113,0.02
0,95,0.891,-0.195,-0.105
0,95,0.969,0.191,-0.184
0,95,0.801,0.004,-0.113
0,95,1.25,-0.063,-0.324
0,95,0.879,0.191,-0.113
0,95,1.207,-0.215,-0.16
0,95,0.801,0.109,-0.25
0,95,1.187,-0.008,0.059
0,95,0.746,-0.055,-0.051
0,95,1.004,0.168,-0.262
0,95,0.887,-0.035,0.184
0,95,1.055,-0.023,-0.395
0,95,1.121,0.176,0.039
0,95,0.742,-0.133,0.133
0,95,1.102,0.105,-0.34
0,95,0.762,-0.035,0.289
0,95,0.766,-0.012,-0.348
0,95,1.152,0.18,-0.094
0,95,0.855,-0.07,0.078
0,95,1.113,-0.043,-0.297
0,95,0.891,0.043,-0.043
0,95,1.277,-0.172,-0.301
0,95,0.855,0.164,-0.195
0,95,1.328,-0.109,0.012
0,95,0.727,-0.043,-0.059
0,95,1.094,0.187,-0.031
0,95,1.023,-0.16,0.129
0,95,0.891,0.117,-0.301
0,95,0.961,-0.02,0.203
0,95,0.859,-0.035,-0.219
0,95,1.098,0.164,-0.148
0,95,0.738,0.008,0.168
0,95,1.094,-0.043,-0.41
0,95,1.098,0.109,0.027
0,95,0.691,-0.199,-0.086
0,95,1.164,0.18,-0.285
0,95,0.863,-0.004,0.008
0,95,1.16,-0.117,-0.285
0,95,0.895,0.16,-0.094
0,95,1.266,-0.219,-0.227
0,95,0.824,0.109,-0.281
0,95,1.16,0.082,-0.012
0,95,0.824,-0.07,-0.043
0,95,0.949,0.184,-0.16
0,95,0.93,-0.063,0.172
0,95,1.023,-0.02,-0.398
0,95,0.98,0.094,0.008
0,95,0.863,-0.191,-0.051
0,95,1.164,0.16,-0.293
0,95,0.844,-0.012,0.016
0,95,1.219,-0.094,-0.297
0,95,0.938,0.195,-0.141
0,95,1.234,-0.23,-0.211
0,95,0.844,0.117,-0.293
0,95,1.156,0.063,0.172
0,95,1.176,-0.129,-0.035
0,95,0.977,0.164,-0.25
0,95,0.883,-0.043,0.199
0,95,0.77,0,-0.418
0,95,1.094,0.203,-0.027
0,95,0.711,-0.168,0.129
0,95,1.148,0.129,-0.348
0,95,0.902,-0.039,0.246
0,95,0.887,-0.023,-0.266
0,95,1.012,0.215,-0.09
0,95,0.809,-0.168,-0.105
0,95,0.91,0.047,-0.207
0,95,0.977,0.094,-0.094
0,95,1.051,-0.105,-0.141
0,95,0.859,0.148,-0.238
0,95,1.055,-0.105,0.09
0,95,0.848,-0.016,-0.34
0,95,1.145,0.184,0.035
0,95,0.848,-0.16,0.098
0,95,1.02,0.074,-0.344
0,95,0.75,-0.039,0.305
0,95,0.785,-0.008,-0.359
0,95,1.121,0.199,-0.066
0,95,0.957,-0.113,0.039
0,95,1.008,-0.031,-0.262
0,95,0.914,0.078,-0.109
0,95,1.215,-0.148,-0.227
0,95,0.793,0.145,-0.277
0,95,1.164,-0.113,0.211
0,95,0.773,-0.039,-0.23
0,95,1.09,0.246,0.035
0,95,0.703,-0.168,0.121
0,95,0.902,0.098,-0.363
0,95,0.844,-0.008,0.277
0,95,0.934,-0.012,-0.297
0,95,1.16,0.187,-0.094
0,95,0.871,-0.086,0.098
0,95,1.086,-0.066,-0.305
0,95,0.93,0.066,-0.074
0,95,1.25,-0.141,-0.09
0,95,0.922,0.168,-0.262
0,95,0.953,-0.09,0.18
0,95,0.723,-0.047,-0.402
0,95,1.137,0.238,0.023
0,95,0.734,-0.145,0.113
0,95,1.133,0.121,-0.367
0,95,0.918,-0.004,0.266
0,95,0.883,-0.016,-0.242
0,95,0.984,0.199,-0.074
0,95,0.809,-0.164,-0.09
0,95,0.926,0.063,-0.199
0,95,1.008,0.125,-0.098
0,95,1.004,-0.109,-0.141
0,95,0.883,0.137,-0.25
0,95,1.008,-0.094,0.148
0,95,0.934,-0.016,-0.383
0,95,1.148,0.23,0.023
0,95,0.742,-0.148,0.105
0,95,1.086,0.109,-0.34
0,95,0.719,-0.004,0.289
0,95,0.879,-0.055,-0.379
0,95,1.012,0.199,-0.074
0,95,1.129,-0.148,-0.074
0,95,0.914,0.121,-0.25
0,95,1,0.102,-0.109
0,95,1.027,-0.125,-0.156
0,95,0.887,0.172,-0.262
0,95,1.008,-0.102,0.199
0,95,0.93,-0.012,-0.383
0,95,1.02,0.164,0.039
0,95,0.75,-0.211,0.004
0,95,1.117,0.125,-0.309
0,95,0.727,-0.016,0.301
0,95,1.164,-0.043,-0.391
0,95,1.004,0.207,-0.105
0,95,1.141,-0.172,-0.102
0,95,0.813,0.129,-0.277
0,95,0.992,0.008,0.09
0,95,1.27,-0.121,-0.133
0,95,0.914,0.145,-0.262
0,95,0.98,-0.086,0.172
0,95,0.742,-0.004,-0.398
0,95,1.141,0.242,0.023
0,95,0.723,-0.156,0.109
0,95,1.125,0.117,-0.367
0,95,0.887,-0.012,0.25
0,95,0.922,-0.016,-0.395
0,95,0.953,0.219,-0.063
0,95,1.203,-0.191,-0.145
0,95,0.887,0.098,-0.184
0,95,1.07,0.063,-0.055
0,95,0.906,-0.121,-0.094
0,95,0.945,0.176,-0.223
0,95,0.934,-0.066,0.223
0,95,1.062,-0.008,-0.43
0,95,1.102,0.117,0.004
0,95,0.691,-0.16,-0.109
0,95,1.113,0.191,-0.242
0,95,1.047,-0.023,-0.074
0,95,1.02,-0.109,-0.078
0,95,0.93,0.156,-0.133
0,95,0.832,-0.184,0.074
0,95,0.824,0.137,-0.336
0,95,1.043,0,0.168
0,95,0.813,-0.09,-0.063
0,95,1.102,0.191,-0.16
0,95,0.84,0,0.137
0,95,0.82,-0.02,-0.426
0,95,1.074,0.227,0.039
0,95,0.738,-0.16,0.102
0,95,1.16,0.148,-0.359
0,95,0.758,-0.023,0.078
0,95,1.062,-0.023,-0.359
0,95,0.902,0.211,-0.09
0,95,1.074,-0.207,-0.203
0,95,0.84,0.152,-0.234
0,95,1.18,0.051,0.039
0,95,1.07,-0.109,-0.176
0,95,0.891,0.18,-0.285
0,95,1.043,-0.102,0.117
0,95,0.883,-0.02,-0.355
0,95,1.125,0.199,0.055
0,95,0.75,-0.141,0.043
0,95,1.102,0.105,-0.355
0,95,0.715,-0.02,0.305
0,95,1.137,-0.039,-0.383
0,95,1.027,0.219,-0.055
0,95,1.156,-0.172,-0.063
0,95,0.832,0.145,-0.258
0,95,0.996,0.102,0.063
0,95,1.258,-0.187,-0.289
0,95,0.934,0.172,-0.246
0,95,1.012,-0.086,0.176
0,95,0.758,-0.039,-0.402
0,95,1.133,0.211,0.023
0,95,0.711,-0.16,0.117
0,95,1.121,0.113,-0.359
0,95,0.906,0,0.258
0,95,0.793,-0.063,-0.273
0,95,1.145,0.176,-0.109
0,95,0.855,-0.078,0.09
0,95,1.242,-0.066,-0.305
0,95,0.922,0.121,-0.09
0,95,1.238,-0.172,-0.262
0,95,0.785,0.195,-0.27
0,95,1.187,-0.105,-0.059
0,95,1.055,-0.008,-0.41
0,95,1.113,0.211,0.012
0,95,0.707,-0.156,0.105
0,95,1.102,0.109,-0.383
0,95,0.746,-0.02,0.199
0,95,0.992,-0.094,-0.379
0,95,0.957,0.227,-0.078
0,95,1.234,-0.23,-0.184
0,95,0.902,0.09,-0.312
0,95,1.094,0.063,-0.047
0,95,0.902,-0.074,-0.047
0,95,0.91,0.141,-0.145
0,95,0.832,-0.016,0.16
0,95,1.023,-0.055,-0.438
0,95,0.996,0.098,-0.031
0,95,1.023,-0.234,-0.32
0,95,0.938,0.23,-0.234
0,95,1.309,-0.109,-0.125
0,95,0.777,-0.059,-0.371
0,95,1.059,0.184,0.055
0,95,0.785,-0.117,0.117
0,95,0.961,0.09,-0.332
0,95,0.965,0.027,0.32
0,95,0.859,-0.086,-0.031
0,95,1.055,0.156,-0.082
0,95,0.77,-0.02,0.137
0,95,1.113,-0.047,-0.32
0,95,0.992,0.09,-0.105
0,95,1.234,-0.199,-0.289
0,95,0.883,0.215,-0.27
0,95,1.242,-0.109,-0.094
0,95,0.914,-0.016,-0.41
0,95,1.055,0.215,0.063
0,95,0.75,-0.152,0.133
0,95,1.035,0.129,-0.34
0,95,0.719,-0.027,0.254
0,95,0.898,-0.047,-0.387
0,95,1,0.223,-0.082
0,95,1.176,-0.195,-0.137
0,95,0.949,0.078,-0.312
0,95,1.043,0.066,-0.051
0,95,0.953,-0.102,-0.082
0,95,0.91,0.152,-0.191
0,95,0.961,-0.051,0.23
0,95,0.996,-0.004,-0.43
0,95,1.062,0.133,-0.004
0,95,0.941,-0.242,-0.32
0,95,0.93,0.207,-0.176
0,95,1.312,-0.113,-0.121
0,95,0.742,-0.074,-0.086
0,95,1.125,0.195,0.012
0,95,0.855,-0.145,0.094
0,95,0.813,0.113,-0.352
0,95,1.047,0.043,0.187
0,95,0.863,-0.098,-0.047
0,95,1.145,0.156,-0.176
0,95,0.844,0,0.141
0,95,0.816,-0.051,-0.445
0,95,1.078,0.219,0.035
0,95,0.75,-0.187,0.086
0,95,1.148,0.16,-0.352
0,95,0.777,-0.012,0.086
0,95,1.043,-0.051,-0.359
0,95,0.926,0.234,-0.086
0,95,1.242,-0.203,-0.203
0,95,0.844,0.121,-0.234
0,95,1.156,0.031,0.066
0,95,1.094,-0.117,-0.16
0,95,0.852,0.187,-0.254
0,95,1.031,-0.09,0.145
0,95,0.902,-0.031,-0.383
0,95,1.156,0.164,0.039
0,95,0.754,-0.203,0.012
0,95,1.137,0.141,-0.352
0,95,0.723,0.012,0.289
0,95,0.883,-0.047,-0.223
0,95,1.168,0.203,-0.07
0,95,0.836,-0.078,0.121
0,95,1.094,-0.066,-0.328
0,95,1.023,0.086,-0.078
0,95,1.227,-0.164,-0.102
0,95,0.906,0.184,-0.246
0,95,0.961,-0.082,0.215
0,95,0.762,-0.012,-0.41
0,95,1.102,0.242,0.023
0,95,0.727,-0.164,0.113
0,95,1.133,0.16,-0.363
0,95,0.859,-0.02,0.215
0,95,0.953,-0.035,-0.305
0,95,0.902,0.211,-0.063
0,95,1.227,-0.238,-0.164
0,95,0.918,0.109,-0.184
0,95,1.09,0.078,-0.023
0,95,0.887,-0.105,-0.07
0,95,0.957,0.152,-0.18
0,95,0.891,-0.031,0.23
0,95,1.082,-0.016,-0.441
0,95,1.074,0.238,-0.016
0,95,0.988,-0.246,-0.187
0,95,0.855,0.238,-0.195
0,95,1.141,-0.09,-0.113
0,95,0.766,-0.047,-0.102
0,95,1.152,0.219,0.016
0,95,0.789,-0.145,0.102
0,95,0.816,0.109,-0.34
0,95,0.977,0.008,0.211
0,95,0.824,-0.109,-0.051
0,95,1.164,0.16,-0.156
0,95,0.777,-0.016,0.133
0,95,1.207,-0.027,-0.441
0,95,0.965,0.078,-0.059
0,95,1.086,-0.199,-0.277
0,95,0.785,0.223,-0.195
0,95,1.219,-0.098,-0.078
0,95,0.77,-0.078,-0.406
0,95,1.133,0.223,0.02
0,95,0.73,-0.156,0.117
0,95,1.125,0.137,-0.355
0,95,0.879,-0.004,0.246
0,95,0.91,-0.047,-0.27
0,95,0.961,0.211,-0.09
0,95,0.902,-0.207,-0.133
0,95,0.91,0.094,-0.195
0,95,1.062,0.07,-0.039
0,95,0.945,-0.102,-0.09
0,95,0.957,0.187,-0.266
0,95,0.934,-0.063,0.23
0,95,1.035,-0.023,-0.438
0,95,1.109,0.23,-0.012
0,95,0.965,-0.238,-0.137
0,95,0.902,0.211,-0.172
0,95,1.047,-0.027,-0.109
0,95,0.777,-0.055,-0.074
0,95,1.176,0.18,-0.008
0,95,0.82,-0.203,0.102
0,95,1.02,0.109,-0.355
0,95,0.746,-0.008,0.32
0,95,1.051,-0.039,-0.359
0,95,1.055,0.191,-0.063
0,95,1.02,-0.16,0.02
